stmt_id,ckt_id
80181,203535
185483,47737
40841,130788
23127,123097
84785,96827
126004,72317
48785,190556
180959,168087
147124,94029
154844,310621
118113,8845
43825,277354
108927,34636
222336,75441
233375,105476
202042,229709
98162,276998
206758,143727
131714,209859
62964,199849
65051,307166
135541,222211
105838,221202
99198,100277
145637,257847
77372,289653
66580,30062
144974,308453
69093,322609
101300,33665
118888,89118
46733,107870
53402,320337
160418,206957
69027,186642
36892,47321
50938,15413
132960,119946
57884,39530
109098,125866
21182,11965
48803,217757
208411,248114
128382,291237
9642,311831
51175,276830
42486,206665
166371,290802
127490,120328
73292,110159
34690,130260
131085,157916
223256,297504
101348,138457
82908,314704
56046,221304
96817,67249
83440,88862
110584,127501
178439,243852
213112,257239
54464,298795
149544,115970
155505,219885
173406,257012
138225,3318
96228,273442
112027,290799
79819,42376
106856,216013
81095,299369
98587,108290
70655,97674
32769,167762
209623,111739
89580,153330
33450,290302
84999,147554
13511,264113
69986,244372
206955,5631
205480,76542
129396,97638
237737,280490
142837,40782
75129,90713
156512,231190
223095,302376
82748,220481
126112,268834
223907,133854
196453,133017
6223,181318
64309,13855
62922,198951
88913,258215
117817,291701
5441,46082
88059,287887
195930,107617
55975,72887
188699,31553
177250,3037
33205,262174
212185,262302
97069,314154
193144,174620
177684,56772
205240,143963
134102,92265
13299,242457
29965,125424
38154,196420
195403,296993
32439,30546
65441,204429
178106,288517
189436,192648
210030,327436
141318,265605
80373,206775
188521,181646
117048,49906
106,4817
34552,326264
74115,117840
200127,148884
136426,198330
9883,304063
73983,158631
220790,29027
144661,168716
140192,258428
114175,281874
91895,194620
206090,312785
17414,286691
197095,204008
14746,61790
238011,185594
183610,8643
67009,225730
16506,36194
138437,309803
1296,254568
113463,168385
35847,248436
170846,40153
110534,163501
29594,285107
2748,176368
185916,213180
203850,114792
116597,224427
165942,116844
218233,6654
175678,129206
49083,89963
25925,148038
94570,32421
90904,268860
80071,223363
157481,145050
194735,207336
36859,82429
229743,315123
61785,181147
100320,294133
189512,314042
6925,326648
103245,83507
154461,126561
216143,95657
163572,97154
89994,168275
155227,54271
35434,86031
216057,110918
237542,40755
174608,262362
6492,118120
131840,192467
210128,95251
20522,157335
81446,224693
133844,8147
190281,217685
27370,162551
7051,42672
170722,128546
190557,151976
229216,143659
46440,165371
169254,276511
174293,3513
124218,131484
180238,27825
189849,288654
238059,146718
215472,203704
47599,247871
177204,49138
34606,137182
165332,112389
5373,107399
179055,129993
221748,298251
71097,314219
17780,4647
97991,180510
238876,317274
177921,315970
83387,119958
94888,161020
233176,320353
71408,121671
121681,151429
16936,173659
152452,314866
70193,221664
31406,223531
11179,183717
113851,313038
235670,253276
125194,278007
3702,9087
162842,219358
235326,322296
85513,31150
133455,162848
83550,73214
78908,276906
123156,97202
234818,246664
119552,234787
4887,318186
180359,289124
11555,191530
95533,57345
199415,127398
146202,182504
169868,203849
192930,286960
160459,294205
66453,282904
53106,145725
124354,297378
104319,11038
121088,71715
174622,206122
61022,195132
143961,175581
131018,268562
76353,88700
97359,327353
146074,115123
227277,220739
197096,297721
114798,228031
3467,45935
25360,49116
121596,314842
104821,297228
197676,248113
67866,134364
128394,158473
125842,262141
16684,40166
77474,123869
176633,234766
43460,311983
216904,76289
2494,92646
159800,56157
106391,29884
193900,120262
18867,120519
171374,127849
216716,23748
238799,246910
10417,230198
21315,307084
14257,318181
99731,45705
5265,142386
47665,294793
206843,190531
12036,135128
24453,192292
137745,75721
234721,24651
62541,222524
201495,111322
225495,186533
146658,204167
157310,193245
8320,104870
4564,183369
217848,124279
4813,72235
15286,72034
27013,269606
225276,260637
142222,192902
139290,239025
41667,204771
89756,72404
157777,29631
203890,999
237127,245643
121728,241102
55937,287303
98731,8127
160639,55245
221801,193870
94993,8085
21064,173166
19056,150499
140520,79947
229163,194182
109912,112228
3585,65462
171393,150347
27928,91673
222222,55045
171992,63621
77556,245526
52613,135608
69412,245266
83398,75412
75805,67375
152037,38738
94019,284227
46964,251380
110889,229385
105011,297812
10989,26387
150750,243582
32488,196461
165294,42402
38979,257605
25497,154973
162045,28844
198573,321287
29390,262407
187877,67095
35314,18410
22924,168521
118828,200254
143438,312227
28963,312502
144525,20410
239211,325127
90045,155803
108202,240833
137668,58377
85387,111114
58582,211294
203097,115819
154491,28097
230948,138006
14230,270924
96637,325695
138470,35765
164247,154225
30737,272223
34750,273913
158069,228078
22262,151814
7312,183905
71595,218527
86235,136225
34239,167414
168027,152340
70669,325745
40873,220204
146378,235229
128130,20309
130384,280476
168156,175397
191373,273110
237769,167671
24551,107901
153887,313921
173513,26274
179590,59117
208944,256864
132137,95063
204639,198017
23130,295053
112469,67204
79735,16539
159708,108780
34228,137095
82822,272255
226951,280776
21420,120342
99941,111339
216671,227827
32382,164954
37097,10697
208432,128727
119956,146584
60784,307821
198483,286641
181162,87813
170699,278941
14968,112807
226294,276994
228651,215523
204017,289296
208302,247147
170013,53765
224052,289433
139434,39440
69016,276883
162280,307501
69325,206233
160886,188529
146322,11391
92507,64772
177026,250706
15990,174710
1229,97778
69117,73376
109179,127014
97836,288575
238861,88431
219717,287322
116892,99192
169707,52957
182772,99004
31410,208160
210040,241761
225712,228567
212633,176178
114087,113425
92365,326486
179216,214872
132950,164710
78937,99923
221159,132421
228559,10870
51766,144328
174877,76799
163415,144259
161733,28272
10891,325269
30150,4100
77533,48876
15002,264992
46695,264601
146006,172119
146597,146223
24021,126747
230434,164090
150943,313282
104862,157170
9034,51940
169288,264065
208861,97474
199989,275838
27550,125826
200835,306742
112256,134293
154496,260425
136677,72808
182207,6003
32087,6001
121189,165795
42971,114456
207134,254245
51838,171384
36657,2797
55061,230957
26059,102593
43125,54366
160283,60638
18974,205379
152818,143114
133876,11643
213815,134826
71608,166143
179663,138949
53531,122943
27908,241999
3190,198511
60591,299560
100681,64774
35780,192455
6901,219442
126761,211253
201410,288054
8163,314700
234839,27755
122206,147566
71063,74298
37880,189804
11320,317112
9502,10059
93868,95164
238055,323552
214404,249626
231638,154363
93322,88977
150058,209400
190956,16976
124695,120141
206545,113879
122168,277318
135216,203994
231468,324295
126412,83411
41277,195778
179422,242854
123244,31987
119900,139402
161855,182402
3457,294325
11271,313316
119004,327730
13671,119461
107913,51919
61886,312074
205889,112238
95611,4325
96827,250354
7193,264922
205606,111112
122807,162112
29589,48911
114014,99780
226636,98908
24000,232468
100134,237832
137426,208366
129020,177354
184504,118403
136328,192532
6435,119165
6975,158244
128231,327889
109534,69738
10935,4628
2926,127837
64174,128263
23871,77217
157167,175346
237760,127594
75528,60873
24893,244970
236298,264154
2483,80591
74344,120517
226190,8764
36950,223451
230413,102417
117589,31583
77596,2455
213779,1100
169000,264766
29347,213611
214438,22111
200966,300590
17235,10754
116752,213842
200137,91809
105357,67379
233565,118824
64861,247797
145222,161153
15071,246430
231463,55988
178564,294850
117483,115583
123575,230023
67223,69782
209476,136144
151291,52999
73401,311275
186545,215890
69755,181777
205057,223964
149729,65772
54518,201408
140705,283148
236687,304121
94404,127104
18423,169055
70335,256266
111782,313501
70799,178824
16191,227942
119044,140488
51393,92707
72189,219933
239557,272405
147463,75640
126336,272924
63028,148265
221182,108472
32408,218638
190404,150755
63994,259914
192566,143796
8830,87545
82163,196026
182021,52521
179488,18386
41162,198667
166989,69790
26920,57887
155706,241005
207231,114110
66156,241849
167922,138414
226873,241518
69773,93481
36240,300038
113903,199896
135121,164510
86729,200344
18023,188658
217243,127581
232768,188513
114643,127457
39987,171760
167660,285979
188570,307675
209978,36406
55725,126640
2283,188199
235046,134331
168371,235483
70176,246314
13767,125656
95447,72853
92702,31704
173057,206559
49028,98245
148341,5268
57886,164566
187975,248076
109461,223698
221176,189574
219692,189704
52608,289155
152070,131999
40815,129674
96550,326403
137570,100353
219950,164856
15364,308181
37814,21376
42922,58246
14343,166066
112267,305499
56923,303297
176231,108077
102406,302547
61772,243912
187226,240117
69355,240122
177125,303312
75962,262511
178761,56725
146178,196992
131946,297025
123895,186261
43622,197075
30748,115823
194512,328445
99208,42135
76366,244776
113292,35777
191083,104705
155036,292122
174249,20938
233938,9643
30719,123194
213115,96178
233021,325776
131475,193909
11389,193995
33686,238804
51888,59795
208139,187262
186998,166801
90301,22142
41497,122777
158950,157886
42450,314078
36059,66839
5356,140820
189255,2270
217771,153566
201115,152804
12423,83100
222646,251027
10531,323825
214042,257316
152721,176185
210408,161787
57910,30532
197434,82416
228692,152821
93801,258953
230276,3964
146179,313238
229132,143342
208875,253578
154201,324088
121665,177746
152260,38729
115755,147204
86379,272637
131097,271151
16503,274206
220190,181440
126874,176727
35750,19773
216982,253569
117113,91338
159099,257868
66094,175229
33536,324029
134223,323495
203311,28665
130483,29510
13151,2935
95112,83637
97298,174673
124476,322119
51897,2112
114462,48798
94049,272514
233234,46006
50454,215140
42780,279527
35142,180147
20563,253774
138474,182382
73197,78180
101638,316213
75291,277337
133619,85662
192754,218917
7966,26400
215372,322543
162563,310523
115324,172222
24596,98973
65614,45952
18907,147955
197314,172506
144875,72047
73974,119613
17773,134780
23712,285088
57174,228636
10738,112462
79973,127644
189293,97995
166925,294394
63903,161529
10156,4511
32340,157693
8193,56599
37441,170577
72370,173417
6104,309695
202105,23587
40714,137328
7020,197558
18093,234764
151268,89397
194135,32777
138433,224858
117786,44225
4060,244722
155299,225131
164144,326445
100680,282071
229462,16800
9536,45955
166136,320954
166847,289427
210035,35628
45238,312826
215433,213590
125629,107778
140774,20000
147861,218756
31077,14531
123336,287427
68579,281863
23856,197963
52163,186602
221338,151853
75001,2740
157341,312232
112689,191171
234975,261697
228909,201931
8587,192101
216689,39548
78464,31013
147526,207387
151761,38985
195175,279973
39557,19657
223463,133582
118590,297934
175019,168925
206194,114510
187337,165720
122300,25487
117803,179347
15601,246002
149481,258151
183479,102969
73134,312577
167711,192643
226610,305567
121837,122220
132396,322649
850,203509
211884,156775
210567,229479
53973,223301
64718,273134
209818,255275
184728,143301
117500,266489
165367,290666
51051,232782
